zipcode,Town,date,Count,Tests,town_population
02111,South End,2020-07-01,892,6432,35757
02111,South End,2020-07-08,905,7027,35757
02111,South End,2020-07-15,913,7983,35757
02111,South End,2020-07-22,918,8606.615331765604,35757
02111,South End,2020-07-29,923,8949,35757
02111,South End,2020-08-05,933,9560,35757
02111,South End,2020-08-12,943,10384,35757
02111,South End,2020-08-19,962,11245,35757
02111,South End,2020-08-26,972,12282,35757
02111,South End,2020-09-02,979,13795,35757
02111,South End,2020-09-09,989,14630,35757
02111,South End,2020-09-16,989,16924.87934078875,35757
02113,Back Bay Downtown,2020-04-16,185,NA,50611
02113,Back Bay Downtown,2020-04-23,236,1431,50611
02113,Back Bay Downtown,2020-04-30,299,1810,50611
02113,Back Bay Downtown,2020-05-07,328,2168,50611
02113,Back Bay Downtown,2020-05-13,347,NA,50611
02113,Back Bay Downtown,2020-05-20,434,NA,50611
02113,Back Bay Downtown,2020-05-27,454,3336.930184306914,50611
02113,Back Bay Downtown,2020-06-03,459,3721.5781266519716,50611
02113,Back Bay Downtown,2020-06-10,463,4150.5644373111445,50611
02113,Back Bay Downtown,2020-06-17,470,4629,50611
02113,Back Bay Downtown,2020-06-24,479,6013,50611
02113,Back Bay Downtown,2020-07-01,486,6013,50611
02113,Back Bay Downtown,2020-07-08,497,6722,50611
02113,Back Bay Downtown,2020-07-15,506,8060,50611
02113,Back Bay Downtown,2020-07-22,511,8689.630411378024,50611
02113,Back Bay Downtown,2020-07-29,519,9148,50611
02113,Back Bay Downtown,2020-08-05,535,10243,50611
02113,Back Bay Downtown,2020-08-12,550,11312,50611
02113,Back Bay Downtown,2020-08-19,564,12648,50611
02113,Back Bay Downtown,2020-08-26,575,14681,50611
02113,Back Bay Downtown,2020-09-02,588,17711,50611
02113,Back Bay Downtown,2020-09-09,600,19018,50611
02113,Back Bay Downtown,2020-09-16,628,22001.186281826413,50611
02114,Back Bay Downtown,2020-04-16,185,NA,50611
02114,Back Bay Downtown,2020-04-23,236,1431,50611
02114,Back Bay Downtown,2020-04-30,299,1810,50611
02114,Back Bay Downtown,2020-05-07,328,2168,50611
02114,Back Bay Downtown,2020-05-13,347,NA,50611
02114,Back Bay Downtown,2020-05-20,434,NA,50611
02114,Back Bay Downtown,2020-05-27,454,3336.930184306914,50611
02114,Back Bay Downtown,2020-06-03,459,3721.5781266519716,50611
02114,Back Bay Downtown,2020-06-10,463,4150.5644373111445,50611
02114,Back Bay Downtown,2020-06-17,470,4629,50611
02114,Back Bay Downtown,2020-06-24,479,6013,50611
02114,Back Bay Downtown,2020-07-01,486,6013,50611
02114,Back Bay Downtown,2020-07-08,497,6722,50611
02114,Back Bay Downtown,2020-07-15,506,8060,50611
02114,Back Bay Downtown,2020-07-22,511,8689.630411378024,50611
02114,Back Bay Downtown,2020-07-29,519,9148,50611
02114,Back Bay Downtown,2020-08-05,535,10243,50611
02114,Back Bay Downtown,2020-08-12,550,11312,50611
02114,Back Bay Downtown,2020-08-19,564,12648,50611
02114,Back Bay Downtown,2020-08-26,575,14681,50611
02114,Back Bay Downtown,2020-09-02,588,17711,50611
02114,Back Bay Downtown,2020-09-09,600,19018,50611
02114,Back Bay Downtown,2020-09-16,628,22001.186281826413,50611
02115,Fenway,2020-04-16,91,NA,54745
02115,Fenway,2020-04-23,122,670,54745
02115,Fenway,2020-04-30,176,889,54745
02115,Fenway,2020-05-07,228,1278,54745
02115,Fenway,2020-05-13,252,NA,54745
02115,Fenway,2020-05-20,262,NA,54745
02115,Fenway,2020-05-27,271,1898.063766532751,54745
02115,Fenway,2020-06-03,282,2116.8535769009814,54745
02115,Fenway,2020-06-10,282,2360.863288710357,54745
02115,Fenway,2020-06-17,283,2633,54745
02115,Fenway,2020-06-24,286,3393,54745
02115,Fenway,2020-07-01,294,3393,54745
02115,Fenway,2020-07-08,300,3713,54745
02115,Fenway,2020-07-15,302,4415,54745
02115,Fenway,2020-07-22,306,4759.890603751114,54745
02115,Fenway,2020-07-29,309,5022,54745
02115,Fenway,2020-08-05,319,5581,54745
02115,Fenway,2020-08-12,326,6187,54745
02115,Fenway,2020-08-19,342,7192,54745
02115,Fenway,2020-08-26,366,8123,54745
02115,Fenway,2020-09-02,390,13504,54745
02115,Fenway,2020-09-09,417,19217,54745
02115,Fenway,2020-09-16,439,22231.40166041951,54745
02116,Back Bay Downtown,2020-04-16,185,NA,50611
02116,Back Bay Downtown,2020-04-23,236,1431,50611
02116,Back Bay Downtown,2020-04-30,299,1810,50611
02116,Back Bay Downtown,2020-05-07,328,2168,50611
02116,Back Bay Downtown,2020-05-13,347,NA,50611
02116,Back Bay Downtown,2020-05-20,434,NA,50611
02116,Back Bay Downtown,2020-05-27,454,3336.930184306914,50611
02116,Back Bay Downtown,2020-06-03,459,3721.5781266519716,50611
02116,Back Bay Downtown,2020-06-10,463,4150.5644373111445,50611
02116,Back Bay Downtown,2020-06-17,470,4629,50611
02116,Back Bay Downtown,2020-06-24,479,6013,50611
02116,Back Bay Downtown,2020-07-01,486,6013,50611
02116,Back Bay Downtown,2020-07-08,497,6722,50611
02116,Back Bay Downtown,2020-07-15,506,8060,50611
02116,Back Bay Downtown,2020-07-22,511,8689.630411378024,50611
02116,Back Bay Downtown,2020-07-29,519,9148,50611
02116,Back Bay Downtown,2020-08-05,535,10243,50611
02116,Back Bay Downtown,2020-08-12,550,11312,50611
02116,Back Bay Downtown,2020-08-19,564,12648,50611
02116,Back Bay Downtown,2020-08-26,575,14681,50611
02116,Back Bay Downtown,2020-09-02,588,17711,50611
02116,Back Bay Downtown,2020-09-09,600,19018,50611
02116,Back Bay Downtown,2020-09-16,628,22001.186281826413,50611
02118,South End,2020-04-16,175,NA,35757
02118,South End,2020-04-23,531,1763,35757
02118,South End,2020-04-30,665,2124,35757
02118,South End,2020-05-07,701,2476,35757
02118,South End,2020-05-13,727,NA,35757
02118,South End,2020-05-20,807,NA,35757
02118,South End,2020-05-27,821,3794.6857831478924,35757
02118,South End,2020-06-03,836,4232.09921337135,35757
02118,South End,2020-06-10,868,4719.933289696665,35757
02118,South End,2020-06-17,878,5264,35757
02118,South End,2020-06-24,884,6432,35757
02118,South End,2020-07-01,892,6432,35757
02118,South End,2020-07-08,905,7027,35757
02118,South End,2020-07-15,913,7983,35757
02118,South End,2020-07-22,918,8606.615331765604,35757
02118,South End,2020-07-29,923,8949,35757
02118,South End,2020-08-05,933,9560,35757
02118,South End,2020-08-12,943,10384,35757
02118,South End,2020-08-19,962,11245,35757
02118,South End,2020-08-26,972,12282,35757
02118,South End,2020-09-02,979,13795,35757
02118,South End,2020-09-09,989,14630,35757
02118,South End,2020-09-16,989,16924.87934078875,35757
02119,Roxbury,2020-04-16,335,NA,43118
02119,Roxbury,2020-04-23,475,1290,43118
02119,Roxbury,2020-04-30,677,1934,43118
02119,Roxbury,2020-05-07,777,2659,43118
02119,Roxbury,2020-05-13,846,NA,43118
02119,Roxbury,2020-05-20,880,NA,43118
02119,Roxbury,2020-05-27,909,4276.951130588231,43118
02119,Roxbury,2020-06-03,928,4769.955287411136,43118
02119,Roxbury,2020-06-10,953,5319.788033391017,43118
02119,Roxbury,2020-06-17,966,5933,43118
02119,Roxbury,2020-06-24,975,6981,43118
02119,Roxbury,2020-07-01,979,6981,43118
02119,Roxbury,2020-07-08,990,7487,43118
02119,Roxbury,2020-07-15,1000,8475,43118
02119,Roxbury,2020-07-22,1020,9137.049346951459,43118
02119,Roxbury,2020-07-29,1035,9237,43118
02119,Roxbury,2020-08-05,1052,9909,43118
02119,Roxbury,2020-08-12,1075,10824,43118
02119,Roxbury,2020-08-19,1102,11245,43118
02119,Roxbury,2020-08-26,1124,12602,43118
02119,Roxbury,2020-09-02,1156,15226,43118
02119,Roxbury,2020-09-09,1184,17351,43118
02119,Roxbury,2020-09-16,1223,20072.698663159645,43118
02120,Roxbury,2020-04-16,335,NA,43118
02120,Roxbury,2020-04-23,475,1290,43118
02120,Roxbury,2020-04-30,677,1934,43118
02120,Roxbury,2020-05-07,777,2659,43118
02120,Roxbury,2020-05-13,846,NA,43118
02120,Roxbury,2020-05-20,880,NA,43118
02120,Roxbury,2020-05-27,909,4276.951130588231,43118
02120,Roxbury,2020-06-03,928,4769.955287411136,43118
02120,Roxbury,2020-06-10,953,5319.788033391017,43118
02120,Roxbury,2020-06-17,966,5933,43118
02120,Roxbury,2020-06-24,975,6981,43118
02120,Roxbury,2020-07-01,979,6981,43118
02120,Roxbury,2020-07-08,990,7487,43118
02120,Roxbury,2020-07-15,1000,8475,43118
02120,Roxbury,2020-07-22,1020,9137.049346951459,43118
02120,Roxbury,2020-07-29,1035,9237,43118
02120,Roxbury,2020-08-05,1052,9909,43118
02120,Roxbury,2020-08-12,1075,10824,43118
02120,Roxbury,2020-08-19,1102,11245,43118
02120,Roxbury,2020-08-26,1124,12602,43118
02120,Roxbury,2020-09-02,1156,15226,43118
02120,Roxbury,2020-09-09,1184,17351,43118
02120,Roxbury,2020-09-16,1223,20072.698663159645,43118
02121,Dorchester Uphams,2020-04-16,569,NA,64273
02121,Dorchester Uphams,2020-04-23,878,1897,64273
02121,Dorchester Uphams,2020-04-30,1199,3486,64273
02121,Dorchester Uphams,2020-05-07,1390,3865,64273
02121,Dorchester Uphams,2020-05-13,1514,NA,64273
02121,Dorchester Uphams,2020-05-20,1617,NA,64273
02121,Dorchester Uphams,2020-05-27,1650,5539.2031834552445,64273
02121,Dorchester Uphams,2020-06-03,1684,6177.7071344121305,64273
02121,Dorchester Uphams,2020-06-10,1713,6889.811435795817,64273
02121,Dorchester Uphams,2020-06-17,1725,7684,64273
02121,Dorchester Uphams,2020-06-24,1750,8870,64273
02121,Dorchester Uphams,2020-07-01,1745,8870,64273
02121,Dorchester Uphams,2020-07-08,1763,9411,64273
02121,Dorchester Uphams,2020-07-15,1781,10499,64273
02121,Dorchester Uphams,2020-07-22,1795,11319.160011049365,64273
02121,Dorchester Uphams,2020-07-29,1827,11504,64273
02121,Dorchester Uphams,2020-08-05,1864,12363,64273
02121,Dorchester Uphams,2020-08-12,1900,13626,64273
02121,Dorchester Uphams,2020-08-19,1944,14836,64273
02121,Dorchester Uphams,2020-08-26,1983,15889,64273
02121,Dorchester Uphams,2020-09-02,2024,17131,64273
02121,Dorchester Uphams,2020-09-09,2064,17915,64273
02121,Dorchester Uphams,2020-09-16,2074,20725.168379373237,64273
02122,Dorchester Codman,2020-04-16,705,NA,80874
02122,Dorchester Codman,2020-04-23,1033,2400,80874
02122,Dorchester Codman,2020-04-30,1385,2863,80874
02122,Dorchester Codman,2020-05-07,1610,4661,80874
02122,Dorchester Codman,2020-05-13,1746,NA,80874
02122,Dorchester Codman,2020-05-20,1890,NA,80874
02122,Dorchester Codman,2020-05-27,1945,6627.003496291523,80874
02122,Dorchester Codman,2020-06-03,1981,7390.898189309047,80874
02122,Dorchester Codman,2020-06-10,2005,8242.8470235907,80874
02122,Dorchester Codman,2020-06-17,2016,9193,80874
02122,Dorchester Codman,2020-06-24,2038,10480,80874
02122,Dorchester Codman,2020-07-01,2047,10480,80874
02122,Dorchester Codman,2020-07-08,2072,11015,80874
02122,Dorchester Codman,2020-07-15,2090,12331,80874
02122,Dorchester Codman,2020-07-22,2114,13294.272035074742,80874
02122,Dorchester Codman,2020-07-29,2129,13329,80874
02122,Dorchester Codman,2020-08-05,2169,14231,80874
02122,Dorchester Codman,2020-08-12,2203,15409,80874
02122,Dorchester Codman,2020-08-19,2226,16608,80874
02122,Dorchester Codman,2020-08-26,2258,17694,80874
02122,Dorchester Codman,2020-09-02,2285,18921,80874
02122,Dorchester Codman,2020-09-09,2307,19550,80874
02122,Dorchester Codman,2020-09-16,2336,22616.63643967328,80874
02124,Dorchester Codman,2020-04-16,705,NA,80874
02124,Dorchester Codman,2020-04-23,1033,2400,80874
02124,Dorchester Codman,2020-04-30,1385,2863,80874
02124,Dorchester Codman,2020-05-07,1610,4661,80874
02124,Dorchester Codman,2020-05-13,1746,NA,80874
02124,Dorchester Codman,2020-05-20,1890,NA,80874
02124,Dorchester Codman,2020-05-27,1945,6627.003496291523,80874
02124,Dorchester Codman,2020-06-03,1981,7390.898189309047,80874
02124,Dorchester Codman,2020-06-10,2005,8242.8470235907,80874
02124,Dorchester Codman,2020-06-17,2016,9193,80874
02124,Dorchester Codman,2020-06-24,2038,10480,80874
02124,Dorchester Codman,2020-07-01,2047,10480,80874
02124,Dorchester Codman,2020-07-08,2072,11015,80874
02124,Dorchester Codman,2020-07-15,2090,12331,80874
02124,Dorchester Codman,2020-07-22,2114,13294.272035074742,80874
02124,Dorchester Codman,2020-07-29,2129,13329,80874
02124,Dorchester Codman,2020-08-05,2169,14231,80874
02124,Dorchester Codman,2020-08-12,2203,15409,80874
02124,Dorchester Codman,2020-08-19,2226,16608,80874
02124,Dorchester Codman,2020-08-26,2258,17694,80874
02124,Dorchester Codman,2020-09-02,2285,18921,80874
02124,Dorchester Codman,2020-09-09,2307,19550,80874
02124,Dorchester Codman,2020-09-16,2336,22616.63643967328,80874
02125,Dorchester Uphams,2020-04-16,569,NA,64273
02125,Dorchester Uphams,2020-04-23,878,1897,64273
02125,Dorchester Uphams,2020-04-30,1199,3486,64273
02125,Dorchester Uphams,2020-05-07,1390,3865,64273
02125,Dorchester Uphams,2020-05-13,1514,NA,64273
02125,Dorchester Uphams,2020-05-20,1617,NA,64273
02125,Dorchester Uphams,2020-05-27,1650,5539.2031834552445,64273
02125,Dorchester Uphams,2020-06-03,1684,6177.7071344121305,64273
02125,Dorchester Uphams,2020-06-10,1713,6889.811435795817,64273
02125,Dorchester Uphams,2020-06-17,1725,7684,64273
02125,Dorchester Uphams,2020-06-24,1750,8870,64273
02125,Dorchester Uphams,2020-07-01,1745,8870,64273
02125,Dorchester Uphams,2020-07-08,1763,9411,64273
02125,Dorchester Uphams,2020-07-15,1781,10499,64273
02125,Dorchester Uphams,2020-07-22,1795,11319.160011049365,64273
02125,Dorchester Uphams,2020-07-29,1827,11504,64273
02125,Dorchester Uphams,2020-08-05,1864,12363,64273
02125,Dorchester Uphams,2020-08-12,1900,13626,64273
02125,Dorchester Uphams,2020-08-19,1944,14836,64273
02125,Dorchester Uphams,2020-08-26,1983,15889,64273
02125,Dorchester Uphams,2020-09-02,2024,17131,64273
02125,Dorchester Uphams,2020-09-09,2064,17915,64273
02125,Dorchester Uphams,2020-09-16,2074,20725.168379373237,64273
02126,Mattapan,2020-04-16,298,NA,29596
02126,Mattapan,2020-04-23,440,873,29596
02126,Mattapan,2020-04-30,548,1252,29596
02126,Mattapan,2020-05-07,617,1686,29596
02126,Mattapan,2020-05-13,668,NA,29596
02126,Mattapan,2020-05-20,710,NA,29596
02126,Mattapan,2020-05-27,733,2247.688121553026,29596
02126,Mattapan,2020-06-03,744,2506.7791313244434,29596
02126,Mattapan,2020-06-10,753,2795.7355617922117,29596
02126,Mattapan,2020-06-17,761,3118,29596
02126,Mattapan,2020-06-24,765,3533,29596
02126,Mattapan,2020-07-01,766,3533,29596
02126,Mattapan,2020-07-08,776,3738,29596
02126,Mattapan,2020-07-15,782,4112,29596
02126,Mattapan,2020-07-22,789,4433.220874886655,29596
02126,Mattapan,2020-07-29,804,4525,29596
02126,Mattapan,2020-08-05,816,4863,29596
02126,Mattapan,2020-08-12,830,5231,29596
02126,Mattapan,2020-08-19,842,5639,29596
02126,Mattapan,2020-08-26,849,6033,29596
02126,Mattapan,2020-09-02,861,6477,29596
02126,Mattapan,2020-09-09,869,6724,29596
02126,Mattapan,2020-09-16,875,7778.734701808855,29596
02127,South Boston,2020-04-16,175,NA,40086
02127,South Boston,2020-04-23,216,759,40086
02127,South Boston,2020-04-30,339,1139,40086
02127,South Boston,2020-05-07,387,1457,40086
02127,South Boston,2020-05-13,397,NA,40086
02127,South Boston,2020-05-20,413,NA,40086
02127,South Boston,2020-05-27,420,2208.7608737775727,40086
02127,South Boston,2020-06-03,431,2463.3647396979136,40086
02127,South Boston,2020-06-10,438,2747.316793242892,40086
02127,South Boston,2020-06-17,442,3064,40086
02127,South Boston,2020-06-24,448,3944,40086
02127,South Boston,2020-07-01,452,3944,40086
02127,South Boston,2020-07-08,467,4443,40086
02127,South Boston,2020-07-15,483,5502,40086
02127,South Boston,2020-07-22,495,5931.804779578399,40086
02127,South Boston,2020-07-29,504,6247,40086
02127,South Boston,2020-08-05,519,7049,40086
02127,South Boston,2020-08-12,525,8159,40086
02127,South Boston,2020-08-19,529,9277,40086
02127,South Boston,2020-08-26,534,10081,40086
02127,South Boston,2020-09-02,542,11022,40086
02127,South Boston,2020-09-09,554,11576,40086
02127,South Boston,2020-09-16,588,13391.825239164085,40086
02128,East Boston,2020-04-16,410,NA,46928
02128,East Boston,2020-04-23,688,1171,46928
02128,East Boston,2020-04-30,971,2065,46928
02128,East Boston,2020-05-07,1187,3052,46928
02128,East Boston,2020-05-13,1281,NA,46928
02128,East Boston,2020-05-20,1387,NA,46928
02128,East Boston,2020-05-27,1457,4196.93401016091,46928
02128,East Boston,2020-06-03,1495,4680.714593512158,46928
02128,East Boston,2020-06-10,1542,5220.260564706305,46928
02128,East Boston,2020-06-17,1582,5822,46928
02128,East Boston,2020-06-24,1607,6678,46928
02128,East Boston,2020-07-01,1635,6678,46928
02128,East Boston,2020-07-08,1665,7083,46928
02128,East Boston,2020-07-15,1688,7903,46928
02128,East Boston,2020-07-22,1697,8520.365898402051,46928
02128,East Boston,2020-07-29,1726,8579,46928
02128,East Boston,2020-08-05,1789,9315,46928
02128,East Boston,2020-08-12,1864,10372,46928
02128,East Boston,2020-08-19,1970,11659,46928
02128,East Boston,2020-08-26,2105,12737,46928
02128,East Boston,2020-09-02,2197,13967,46928
02128,East Boston,2020-09-09,2260,14653,46928
02128,East Boston,2020-09-16,2289,16951.487148364835,46928
02129,Charlestown,2020-04-16,73,NA,19415
02129,Charlestown,2020-04-23,103,410,19415
02129,Charlestown,2020-04-30,119,534,19415
02129,Charlestown,2020-05-07,140,757,19415
02129,Charlestown,2020-05-13,149,NA,19415
02129,Charlestown,2020-05-20,159,NA,19415
02129,Charlestown,2020-05-27,172,1100.0551871359582,19415
02129,Charlestown,2020-06-03,182,1226.8585485571202,19415
02129,Charlestown,2020-06-10,187,1368.2785334492994,19415
02129,Charlestown,2020-06-17,189,1526,19415
02129,Charlestown,2020-06-24,192,1899,19415
02129,Charlestown,2020-07-01,195,1899,19415
02129,Charlestown,2020-07-08,199,2082,19415
02129,Charlestown,2020-07-15,202,2569,19415
02129,Charlestown,2020-07-22,204,2769.684928887115,19415
02129,Charlestown,2020-07-29,206,2927,19415
02129,Charlestown,2020-08-05,211,3230,19415
02129,Charlestown,2020-08-12,215,3582,19415
02129,Charlestown,2020-08-19,222,3972,19415
02129,Charlestown,2020-08-26,227,4362,19415
02129,Charlestown,2020-09-02,235,4815,19415
02129,Charlestown,2020-09-09,238,5051,19415
02129,Charlestown,2020-09-16,235,5843.305915948324,19415
02130,Jamaica Plain,2020-04-16,253,NA,40371
02130,Jamaica Plain,2020-04-23,376,1181,40371
02130,Jamaica Plain,2020-04-30,499,1619,40371
02130,Jamaica Plain,2020-05-07,575,2073,40371
02130,Jamaica Plain,2020-05-13,605,NA,40371
02130,Jamaica Plain,2020-05-20,634,NA,40371
02130,Jamaica Plain,2020-05-27,652,3525.078548554938,40371
02130,Jamaica Plain,2020-06-03,664,3931.4143528468658,40371
02130,Jamaica Plain,2020-06-10,667,4384.588485299524,40371
02130,Jamaica Plain,2020-06-17,682,4890,40371
02130,Jamaica Plain,2020-06-24,687,6864,40371
02130,Jamaica Plain,2020-07-01,690,6864,40371
02130,Jamaica Plain,2020-07-08,696,7603,40371
02130,Jamaica Plain,2020-07-15,702,8702,40371
02130,Jamaica Plain,2020-07-22,714,9381.782114120542,40371
02130,Jamaica Plain,2020-07-29,718,9528,40371
02130,Jamaica Plain,2020-08-05,736,10478,40371
02130,Jamaica Plain,2020-08-12,747,11423,40371
02130,Jamaica Plain,2020-08-19,751,12352,40371
02130,Jamaica Plain,2020-08-26,769,13214,40371
02130,Jamaica Plain,2020-09-02,796,14373,40371
02130,Jamaica Plain,2020-09-09,810,15060,40371
02130,Jamaica Plain,2020-09-16,827,17422.329656341666,40371
02131,Roslindale,2020-04-16,302,NA,33776
02131,Roslindale,2020-04-23,405,1208,33776
02131,Roslindale,2020-04-30,522,1598,33776
02131,Roslindale,2020-05-07,585,1937,33776
02131,Roslindale,2020-05-13,631,NA,33776
02131,Roslindale,2020-05-20,677,NA,33776
02131,Roslindale,2020-05-27,691,2319.7756174334954,33776
02131,Roslindale,2020-06-03,707,2587.176152855054,33776
02131,Roslindale,2020-06-10,724,2885.399947994656,33776
02131,Roslindale,2020-06-17,730,3218,33776
02131,Roslindale,2020-06-24,734,4429,33776
02131,Roslindale,2020-07-01,729,4429,33776
02131,Roslindale,2020-07-08,737,4801,33776
02131,Roslindale,2020-07-15,741,5374,33776
02131,Roslindale,2020-07-22,742,5793.8056861967125,33776
02131,Roslindale,2020-07-29,749,5885,33776
02131,Roslindale,2020-08-05,763,6319,33776
02131,Roslindale,2020-08-12,783,6832,33776
02131,Roslindale,2020-08-19,801,7513,33776
02131,Roslindale,2020-08-26,812,8092,33776
02131,Roslindale,2020-09-02,823,8716,33776
02131,Roslindale,2020-09-09,839,9074,33776
02131,Roslindale,2020-09-16,864,10497.358519365489,33776
02132,West Roxbury,2020-04-16,208,NA,28483
02132,West Roxbury,2020-04-23,291,761,28483
02132,West Roxbury,2020-04-30,353,1117,28483
02132,West Roxbury,2020-05-07,386,1414,28483
02132,West Roxbury,2020-05-13,407,NA,28483
02132,West Roxbury,2020-05-20,417,NA,28483
02132,West Roxbury,2020-05-27,428,1861.2991436337115,28483
02132,West Roxbury,2020-06-03,441,2075.8510959203695,28483
02132,West Roxbury,2020-06-10,444,2315.1344517471107,28483
02132,West Roxbury,2020-06-17,453,2582,28483
02132,West Roxbury,2020-06-24,455,3086,28483
02132,West Roxbury,2020-07-01,456,3086,28483
02132,West Roxbury,2020-07-08,458,3293,28483
02132,West Roxbury,2020-07-15,464,3537,28483
02132,West Roxbury,2020-07-22,464,3813.3030725861136,28483
02132,West Roxbury,2020-07-29,468,4146,28483
02132,West Roxbury,2020-08-05,476,4616,28483
02132,West Roxbury,2020-08-12,480,5064,28483
02132,West Roxbury,2020-08-19,481,5522,28483
02132,West Roxbury,2020-08-26,484,6055,28483
02132,West Roxbury,2020-09-02,491,6589,28483
02132,West Roxbury,2020-09-09,505,6929,28483
02132,West Roxbury,2020-09-16,523,8015.89124759571,28483
